,bld1,bld2,bld3,bld4,bld5,bld6,bld7,bld8,bld9,bld10,date,ist,segmentid
3,5.386013,5.190397,5.002299,5.029611,5.319308,5.546207,5.717411,5.78521,5.886702,6.016931,0.0,5.72,355.0
4,6.271537,6.451504,6.57192,6.704046,6.784771,6.907613,7.047754,7.117409,7.012665,6.997594,0.0,7.1,355.0
5,6.974338,7.151147,7.201503,7.311113,7.465691,7.569126,7.949282,8.754196,9.492642,9.874783,0.0,8.33,355.0
6,9.878297,9.739249,9.539855,9.480834,9.346264,9.230221,8.815755,8.132199,7.356265,6.776374,0.0,8.94,355.0
7,6.41874,6.23283,6.057464,5.950382,5.87991,5.882986,5.596225,5.300404,5.264221,5.415334,0.0,5.61,355.0
8,5.547492,5.787983,6.376484,6.536625,6.662987,6.671458,6.774428,6.893542,7.069661,7.454256,0.0,6.83,355.0
9,7.919764,8.332997,8.334847,8.276416,8.042908,7.837053,7.809909,8.004867,7.987567,7.851259,0.0,8.21,355.0
10,7.358077,6.890196,6.620329,6.370794,6.188762,6.075647,6.10545,6.067814,6.008079,6.027588,0.0,6.33,355.0
11,6.068733,6.133101,6.270584,6.339998,6.412108,6.407694,6.684605,6.89328,7.030658,6.926748,0.0,6.83,355.0
12,6.847849,6.821064,6.984471,7.219541,7.371615,7.414475,7.597103,7.863379,8.116303,8.289276,0.0,7.77,355.0
13,7.9412,7.443858,6.963629,6.662681,6.52859,6.776497,7.341823,7.78009,7.896512,7.631877,0.0,7.6,355.0
14,7.502776,7.358029,7.333177,7.44004,7.766432,7.769481,7.552074,7.106738,6.678152,5.969002,0.0,7.49,355.0
15,5.335637,4.868734,4.548343,4.393336,4.284997,4.331649,4.350876,4.507518,4.790307,5.063395,0.0,4.5,355.0
16,5.113834,5.036131,4.895338,4.784039,4.62803,4.675413,4.558646,4.487231,4.440783,4.29304,0.0,4.55,355.0
17,4.723917,5.128577,5.409139,5.447373,5.47973,5.53533,5.318626,5.000523,5.04446,5.28163,0.0,5.11,355.0
18,5.512496,5.645986,5.733159,5.852788,6.00788,5.9853,6.108334,6.307711,6.3064,6.272982,0.0,6.27,355.0
19,6.278314,6.42747,6.581087,6.734698,6.966682,6.99927,7.033885,7.077506,7.120967,7.096559,0.0,7.1,355.0
20,7.031731,6.921271,6.872082,6.943556,7.052107,7.152524,7.139755,7.1718,7.163661,7.324987,0.0,7.27,355.0
21,7.426318,7.363143,7.295653,7.191012,7.325595,7.16882,7.054509,6.922158,6.821,6.809943,0.0,7.22,355.0
22,6.812117,6.698738,6.516233,6.437405,6.34519,6.332513,6.263547,6.173667,6.118206,6.018584,0.0,6.38,355.0
23,6.047235,5.960725,5.732802,5.603611,5.549607,5.567838,5.586584,5.464082,5.352044,5.275923,0.0,5.61,355.0
24,5.255177,5.344509,5.289546,5.25452,5.245666,5.309294,5.248982,5.121234,5.04177,5.055686,0.0,5.22,355.0
25,5.088422,5.118085,5.171449,5.106759,5.09822,5.014922,4.968463,4.979791,5.047699,4.991023,0.0,5.05,355.0
26,4.938128,4.909764,4.852124,4.795161,4.731236,4.67692,4.649346,4.706343,4.658554,4.589391,0.0,4.77,355.0
27,4.443977,4.344514,4.349544,4.32494,4.431497,4.539323,4.482529,4.34144,4.32515,4.387185,0.0,4.38,355.0
28,4.355233,4.347532,4.269984,4.222945,4.223046,4.234516,4.259889,4.321651,4.330616,4.373086,1.0,4.33,355.0
29,4.314653,4.388677,4.51879,4.680541,4.887455,5.210533,5.424278,5.381474,5.36519,5.338857,1.0,5.27,355.0
30,5.281875,5.356781,5.974741,5.985108,5.909004,5.579737,5.501812,5.472021,5.574078,5.674646,1.0,5.61,355.0
31,5.77772,6.003715,6.291459,6.645447,6.725193,6.739473,6.958523,7.370458,7.655826,7.587191,1.0,7.16,355.0
32,7.194498,7.101259,7.163175,7.405605,7.571207,7.688685,7.621275,7.456279,7.179532,6.954055,1.0,7.6,355.0
33,6.818338,6.61212,6.544566,6.498488,6.400369,6.455164,6.541436,6.591329,6.462915,6.472087,1.0,6.66,355.0
34,6.686196,6.776035,6.628211,6.41905,6.349116,6.583828,6.991891,7.246166,7.200189,7.135973,1.0,7.05,355.0
35,7.055773,7.046703,6.953313,6.864743,6.72511,6.662131,6.479555,6.457181,6.427233,6.678746,1.0,6.61,355.0
36,7.122903,7.800566,8.03176,7.634997,6.876154,6.29526,5.924575,5.677734,5.628565,5.830716,1.0,6.05,355.0
37,6.194263,6.657468,7.250417,8.083609,10.001899,10.844819,11.79125,11.64448,12.086695,12.219597,1.0,9.99,355.0
38,11.796175,11.220447,10.580462,9.749707,8.953276,8.265532,7.766967,7.531648,7.277932,7.011612,1.0,8.44,355.0
39,6.550377,6.192856,5.986364,5.810894,5.566175,5.332279,5.224851,5.214005,5.354411,5.353242,1.0,5.27,355.0
40,5.472569,5.600823,5.763344,5.892495,6.005313,6.10459,6.145543,6.173504,6.224596,6.341409,1.0,5.99,355.0
41,6.415828,6.52534,6.482234,6.468164,6.502665,6.667565,6.886634,6.951954,6.976551,6.986885,1.0,6.72,355.0
42,7.049705,7.261844,7.364933,7.257919,7.119246,7.088252,7.262752,7.371734,7.46007,7.251283,1.0,7.22,355.0
43,5.283459,5.330166,5.356726,5.888948,5.964965,6.090258,6.235445,6.369341,6.394564,6.420844,1.0,6.11,355.0
44,6.380673,6.444055,6.65596,6.888445,7.112982,7.354164,7.573768,7.478785,7.289158,7.220508,1.0,7.22,355.0
45,7.498723,7.648744,7.970903,8.069395,7.960607,7.9426,7.991492,8.017326,7.984664,7.924035,1.0,7.94,355.0
46,7.908648,7.803573,7.576651,7.466932,7.826267,8.207909,8.362746,8.311852,8.180469,8.147083,1.0,8.16,355.0
47,8.089921,7.946317,7.954473,8.01665,8.072844,8.074287,8.045763,8.033297,7.967439,7.954032,1.0,8.1,355.0
48,7.866471,7.815674,7.709219,7.539438,7.572496,7.672851,7.831152,7.82051,7.716586,7.705325,1.0,7.83,355.0
49,7.864397,8.073509,8.312778,8.352188,8.529198,8.506199,8.458245,8.210075,7.644264,6.873794,1.0,8.38,355.0
50,6.437108,6.202782,5.949882,5.795811,5.495848,5.275231,4.960606,4.780401,4.543556,4.428481,1.0,5.0,355.0
51,4.287056,4.157431,4.007989,3.925676,3.891762,3.786495,3.69053,3.632942,3.537449,3.490239,1.0,3.61,355.0
52,3.438408,3.388339,3.332267,3.289597,3.289301,3.231747,3.197319,3.244964,3.253216,3.260496,1.0,3.16,355.0
53,3.250781,3.248885,3.247277,3.245669,3.244061,3.242453,3.248813,3.300911,3.23763,3.22844,1.0,3.22,355.0
54,3.167915,3.182344,3.240305,3.306745,3.416521,4.160492,4.158003,4.334392,4.582062,5.073653,1.0,4.05,355.0
55,5.497374,5.879846,6.512737,6.855316,7.028231,7.08647,7.170021,7.279424,7.23657,7.075104,1.0,7.1,355.0
56,7.000242,6.970742,6.987539,6.934409,7.017588,7.250845,7.36122,7.403922,7.33728,7.458004,1.0,7.38,355.0
57,7.52046,7.557245,7.267738,6.938624,6.604005,6.504238,7.40531,8.079511,8.342171,8.256141,2.0,7.77,355.0
58,8.352154,8.567767,8.630982,8.487878,8.371771,8.226536,8.144096,8.136916,8.097016,8.120498,2.0,8.38,355.0
59,8.018318,7.82044,7.814066,7.770541,7.79082,7.864585,7.803666,7.759445,7.636188,7.518058,2.0,7.94,355.0
60,7.465126,7.350112,7.459558,7.348017,7.436926,7.732967,8.126513,8.383164,8.341832,8.401355,2.0,8.16,355.0
61,8.525682,8.480904,8.289258,7.86615,8.151834,8.179226,8.32919,8.128708,7.943295,7.696004,2.0,8.33,355.0
62,7.449013,7.513666,7.632663,7.519533,7.354188,7.215194,7.399787,7.241999,7.09909,6.662857,2.0,7.44,355.0
63,6.793767,6.81922,6.753041,6.753622,6.886137,6.943928,6.796788,6.597614,6.466381,6.508653,2.0,6.77,355.0
64,6.562085,6.70493,6.910208,6.883917,6.653228,6.516873,6.495697,6.350062,5.840028,6.081044,2.0,6.55,355.0
65,6.061508,6.261695,6.338016,6.478359,6.41203,6.450069,6.480512,6.69397,7.164949,8.049637,2.0,6.61,355.0
66,9.631399,11.840495,14.818989,15.21904,13.318943,11.734614,10.874602,10.372815,10.438559,10.581267,2.0,10.88,355.0
67,10.663375,10.507036,10.275313,10.195555,10.346212,10.745345,11.119919,11.402627,11.583088,11.759389,2.0,11.32,355.0
68,12.030974,12.157923,12.078606,12.064194,12.154815,11.676464,10.771714,10.084757,10.300109,10.168363,2.0,11.38,355.0
69,9.871483,9.575379,9.576572,9.671379,9.608439,9.525876,9.584793,9.490497,9.392568,9.228016,2.0,10.1,355.0
70,9.207049,9.280428,9.329798,9.124064,8.928394,8.522106,8.478198,8.671027,8.583933,8.495352,2.0,9.27,355.0
71,8.348571,8.187801,7.361778,6.96357,6.710774,6.658268,6.30807,6.602052,6.926285,7.297008,2.0,7.1,355.0
72,7.379785,7.273277,7.05294,6.83284,6.603628,6.523743,6.739591,7.380062,7.913638,8.452656,2.0,7.49,355.0
73,8.167874,7.711259,7.152213,6.558762,6.134946,5.732704,5.294426,5.160619,5.144012,5.160958,2.0,5.83,355.0
74,5.089929,4.909422,4.745938,4.719357,4.762942,4.815653,4.91548,5.191033,5.410442,5.608418,2.0,5.38,355.0
75,5.582172,5.469673,5.548476,5.673768,5.916196,6.035152,6.196963,6.218397,6.418845,6.744871,2.0,6.44,355.0
76,7.091047,7.008905,6.966034,6.984404,7.127838,7.17882,7.274896,7.302689,7.360432,7.367215,2.0,7.66,355.0
77,7.337235,7.400051,7.643764,8.204885,8.061993,7.722163,7.515373,7.599298,7.80268,8.125941,2.0,8.21,355.0
78,8.182032,8.139789,8.013366,8.045971,8.124516,8.12773,8.176643,8.238365,8.391417,8.357636,2.0,8.77,355.0
79,8.314731,8.242753,8.234762,8.260172,8.604883,9.048839,10.918902,9.603936,9.206619,8.82327,2.0,9.77,355.0
80,9.045384,8.992953,8.531125,8.301716,8.109552,7.925782,7.763184,7.356355,7.23412,7.090009,2.0,8.33,355.0
81,7.041139,6.82635,6.620158,6.47817,6.36187,6.339621,6.543683,6.535238,6.444563,6.347719,2.0,6.99,355.0
82,6.373433,6.424255,6.459799,6.513664,6.382133,6.387227,6.366993,6.351688,6.359972,6.34582,2.0,6.72,355.0
83,6.153283,6.086743,6.085316,6.098686,6.192105,6.199411,6.223705,6.211132,6.22853,6.410102,2.0,6.49,355.0
84,6.72405,6.933322,6.823909,6.785717,6.553991,6.361072,6.210082,6.183273,6.250271,6.29313,2.0,6.55,355.0
85,6.251164,6.289458,6.665818,6.94037,7.105664,7.033288,6.783936,6.446262,6.229699,6.138495,2.0,6.77,355.0
86,5.630654,5.437072,5.363099,5.111977,4.895077,5.058309,5.383153,5.874654,6.314631,6.700048,3.0,5.72,355.0
87,6.746391,6.844086,6.793677,6.307021,5.961062,5.681885,6.022363,6.438765,6.414997,6.496191,3.0,6.44,355.0
88,6.306113,6.282924,6.232027,6.057378,6.146939,6.088985,6.211286,6.06162,6.037844,6.321811,3.0,6.11,355.0
89,5.85036,6.16197,6.208836,6.442864,6.454926,6.481819,6.544811,6.624876,7.155618,7.478598,3.0,6.49,355.0
90,7.916609,8.430238,8.873933,9.476503,9.630904,9.632351,9.202567,8.912327,8.667357,8.858492,3.0,8.94,355.0
91,8.968377,9.037002,8.862735,8.429013,8.192901,7.984777,7.66122,7.448915,7.257499,7.309333,3.0,7.77,355.0
92,7.151494,7.275751,6.762125,6.132698,5.904587,6.380093,7.115262,7.175742,6.41245,6.01144,3.0,6.77,355.0
93,5.796741,5.820629,6.001373,6.578756,7.325862,8.792981,10.856647,12.553096,12.037469,11.233988,3.0,9.27,355.0
94,10.968128,10.668873,10.108088,9.260855,8.640965,8.120259,7.715608,7.258219,6.852469,6.001274,3.0,7.88,355.0
95,5.768387,5.34766,5.191304,4.978376,4.842302,4.753871,4.754985,4.808451,4.804171,4.9711,3.0,4.66,355.0
96,5.358507,5.322681,5.522271,5.829369,5.833634,5.790743,5.805809,5.720969,5.714375,5.61959,3.0,5.55,355.0
97,5.626496,5.560959,5.660851,5.850882,5.873287,5.91246,5.669777,5.898502,6.378338,6.677334,3.0,5.72,355.0
98,6.948506,7.165692,7.248399,7.482737,7.854449,8.24008,8.551753,8.803284,9.047096,8.671484,3.0,8.27,355.0
99,8.449029,8.731852,8.525356,8.273478,7.51602,7.312554,6.696698,6.281382,5.7006,5.409818,3.0,6.77,355.0
100,5.168508,4.998887,4.932477,5.242749,5.662852,5.785147,5.738597,5.739775,6.024835,6.536534,3.0,5.61,355.0
101,6.756094,7.054492,6.994014,7.438138,8.534302,9.536775,9.793295,9.148145,8.822386,8.680687,3.0,8.66,355.0
102,8.33151,8.073782,8.029092,7.96614,7.797687,7.418809,7.037204,6.965634,7.095747,8.239299,3.0,7.38,355.0
103,8.302416,8.159913,7.74279,7.950435,8.14167,8.008395,7.729734,7.842272,8.107401,8.239233,3.0,7.99,355.0
104,8.043126,7.697059,7.330735,7.061457,6.930769,6.807933,6.554853,6.141749,6.058492,5.930089,3.0,6.27,355.0
105,5.868659,5.776554,5.739974,5.641352,5.543246,5.436389,5.393999,5.331737,5.135806,4.99288,3.0,5.27,355.0
106,4.946667,4.837875,4.68733,4.638302,4.493946,4.423644,4.331123,4.22534,4.176831,4.075774,3.0,4.05,355.0
107,4.011608,3.958385,3.900208,3.84594,3.830911,3.784345,3.728581,3.696077,3.64663,3.629973,3.0,3.5,355.0
108,3.614859,3.598427,3.634275,3.66871,3.771264,3.860717,4.011695,4.24943,4.493643,4.742683,3.0,4.33,355.0
109,5.010272,5.220237,5.39631,5.565471,5.637684,5.715431,5.76337,5.745056,5.769766,5.799885,3.0,5.61,355.0
110,5.811543,5.862253,5.935741,5.99065,6.096658,6.154803,6.185341,6.249356,6.258179,6.257063,3.0,6.11,355.0
111,6.216387,6.21984,6.22543,6.199795,6.149592,6.116197,6.160776,6.086804,5.99791,5.92357,3.0,5.72,355.0
112,5.885294,5.846404,5.895822,5.919768,5.907155,6.061143,6.165288,6.133973,6.136993,6.13327,3.0,5.94,355.0
113,6.090053,6.129382,5.929235,5.821179,5.808783,5.827258,5.843932,5.781345,5.912324,6.121414,3.0,5.77,355.0
114,6.00398,5.946482,5.943091,5.986161,6.254359,6.417871,6.572078,6.688085,6.753874,6.781061,3.0,6.66,355.0
115,6.856031,6.960284,7.217389,7.092852,7.068215,7.319496,7.227633,6.937052,7.176875,7.319706,4.0,7.1,355.0
116,7.467553,7.736614,8.05379,8.429188,8.822008,9.248544,9.441085,9.750198,9.945913,10.108297,4.0,10.32,355.0
117,10.352729,10.164078,10.036028,10.177324,10.237493,10.019716,9.856034,9.782471,9.798105,9.658702,4.0,9.49,355.0
118,9.511675,9.461905,9.402844,9.285784,9.173987,9.051974,8.855754,8.684076,8.592773,8.456502,4.0,8.44,355.0
119,8.098338,7.997499,8.046373,7.837182,7.728816,7.632457,7.35795,7.122722,7.033271,6.927615,4.0,6.72,355.0
120,6.786004,6.722034,6.608458,6.434746,6.441341,6.31277,5.837259,5.637489,5.573412,5.358083,4.0,5.33,355.0
121,5.159975,4.975467,4.773383,4.658914,4.475541,4.316847,4.193403,3.959549,3.928332,4.175661,4.0,3.83,355.0
122,4.428111,5.26716,6.47106,8.171119,9.824307,10.25648,10.155503,10.190809,10.302378,10.266467,4.0,9.94,355.0
123,10.200441,9.892974,9.646564,9.123557,8.610702,8.879221,8.691642,8.483892,8.141354,7.959144,4.0,8.83,355.0
124,7.644534,7.44398,7.28215,7.161438,6.280909,5.550836,5.301516,5.543096,5.869129,5.904662,4.0,5.83,355.0
125,5.427736,4.924442,4.456264,3.991004,3.524602,3.068853,2.930349,3.131651,3.776795,4.33844,4.0,3.27,355.0
126,4.820001,5.135457,5.30378,5.613495,5.441443,5.515544,5.948718,6.826576,6.800227,6.992433,4.0,6.61,355.0
127,7.526039,8.055522,8.792928,8.490884,7.732664,7.074257,6.696278,7.237439,8.566863,8.904749,4.0,7.66,355.0
128,7.57321,6.02523,5.359543,5.360468,5.992043,7.803552,9.442483,9.807728,9.365936,9.798249,4.0,8.44,355.0
129,9.233867,9.198143,9.645897,11.340754,15.545568,15.773563,12.800945,11.704656,11.299498,11.441265,4.0,11.77,355.0
130,10.593059,9.972985,9.427055,9.252402,8.997775,8.585203,8.156161,8.24653,7.806721,7.745913,4.0,9.16,355.0
131,7.788611,7.44769,6.779076,6.315582,6.04461,5.849034,5.802639,5.779311,5.608811,5.348424,4.0,6.11,355.0
132,5.391889,5.513891,5.400843,5.201642,4.98549,4.842064,4.835394,5.296737,5.71657,6.034796,4.0,5.27,355.0
133,5.621905,5.116243,4.723481,4.46307,4.550257,4.831999,5.130308,5.347653,5.387024,5.479065,4.0,5.16,355.0
134,5.56994,5.620321,5.514158,5.476965,5.322541,5.267819,5.272519,5.244358,5.268094,5.277054,4.0,5.22,355.0
135,5.358437,5.433088,5.36379,5.351474,5.276058,5.294447,5.362765,5.38029,5.385796,5.368619,4.0,5.27,355.0
136,5.239043,5.240633,5.181727,5.141949,5.149298,5.165961,5.183863,5.130288,5.137066,5.203832,4.0,5.0,355.0
137,5.288099,5.159563,5.152399,5.198273,5.163063,5.095831,5.016852,5.031201,5.051381,5.069969,4.0,4.88,355.0
138,5.01334,4.943741,4.889452,4.968872,5.05571,5.002945,4.99287,4.918477,4.862983,4.809927,4.0,4.72,355.0
139,4.822686,4.772297,4.864501,4.925031,4.884475,4.875858,4.865956,4.87978,4.884998,4.886218,4.0,4.61,355.0
0,6.38,6.553301,6.563231,6.570314,6.631078,6.70701,6.718572,6.728716,6.738151,6.749075,0.0,6.49,356.0
1,6.818375,6.899609,7.103719,7.246199,7.388278,7.526818,7.666065,7.752822,7.70307,7.789486,0.0,7.38,356.0
2,7.99292,7.956033,7.843376,7.783798,7.731502,7.282044,6.982588,6.745595,6.544553,6.539658,0.0,6.22,356.0
3,6.55412,6.24255,6.051717,5.77675,5.947168,6.219972,7.332206,7.960432,7.986646,7.867956,0.0,7.16,356.0
4,8.118838,8.148631,7.936841,7.458961,7.370106,7.246206,7.328092,7.078147,6.630245,7.462727,0.0,7.1,356.0
5,8.068481,8.426363,8.515661,8.213252,7.881347,6.589237,5.897232,5.508541,5.164152,4.869001,0.0,3.5,356.0
6,4.390616,4.277126,4.142333,4.151889,4.268504,4.756513,5.330062,5.659702,5.528949,5.564819,0.0,5.0,356.0
7,5.432676,5.292596,5.532673,6.005543,7.729321,8.841292,9.651737,10.076038,10.041248,9.978656,0.0,7.94,356.0
8,10.084008,9.435978,8.231365,7.882354,8.205912,8.191763,8.910777,9.268035,9.447948,9.441873,0.0,7.38,356.0
9,9.35445,9.368258,9.307712,9.250875,8.880051,8.054866,6.03672,8.646741,7.857974,5.974113,0.0,5.83,356.0
10,5.919207,5.86244,5.861617,6.648038,7.495491,6.081442,6.3118,7.786046,8.681404,9.17325,0.0,6.88,356.0
11,8.93133,9.738559,9.490135,8.799795,8.341532,8.311019,8.812975,10.11846,12.275026,14.479009,0.0,11.71,356.0
12,15.424098,15.460362,14.995241,14.58255,14.304419,14.068219,13.893344,13.856962,14.814444,15.767443,0.0,12.82,356.0
13,16.524028,17.090002,16.286108,15.549633,15.389124,14.404442,13.068465,11.667003,9.918357,7.80467,0.0,5.72,356.0
14,5.809955,5.470377,5.133466,4.883554,4.681694,4.753897,5.192202,5.681073,5.908496,6.646858,0.0,6.38,356.0
0,3.210022,3.349062,2.906345,2.954433,3.15276,3.393439,4.909278,5.796143,6.040172,5.921267,0.0,6.22,357.0
1,5.384053,4.918239,4.825011,4.413002,4.238902,5.156961,5.899582,6.250882,6.048848,5.741782,0.0,6.05,357.0
2,5.412245,4.656659,4.251425,4.172253,4.170905,4.352586,4.609465,4.919355,4.847174,4.728778,0.0,6.16,357.0
3,4.839989,4.722936,4.438071,4.301608,4.166213,4.335523,4.412729,4.581661,4.681869,4.769128,0.0,4.88,357.0
4,5.16256,5.401629,5.906977,6.439173,6.768461,7.031637,7.305266,7.691362,7.741483,7.733346,0.0,7.6,357.0
5,8.032465,8.175323,8.15782,8.197185,8.178626,8.27532,8.589975,8.637504,8.65802,8.694314,0.0,8.33,357.0
6,8.560453,8.474108,8.407638,8.335471,8.269775,8.267312,8.319642,8.259226,8.036605,7.879956,0.0,7.49,357.0
7,7.653366,7.390381,7.430719,7.119166,7.06592,7.145344,7.046239,6.965338,7.011133,7.149024,0.0,7.05,357.0
8,7.278425,7.311818,7.423855,7.540662,7.764296,8.111147,8.100315,7.845683,7.615389,7.825398,0.0,7.72,357.0
9,7.960253,7.665677,7.465504,7.422135,7.346765,7.344704,7.369849,7.394502,7.353585,7.32217,0.0,7.38,357.0
10,7.144804,6.908343,6.691386,6.74424,6.5936,6.517689,6.314655,5.964344,5.881041,5.618816,0.0,5.94,357.0
11,5.808084,6.185833,6.552031,6.87067,7.022782,7.146031,7.169428,6.996727,6.61092,6.20912,0.0,6.83,357.0
12,6.328464,6.445999,6.496307,6.302977,6.583849,6.607782,6.608878,6.621048,6.728339,6.870273,0.0,6.16,357.0
13,7.155083,7.363207,7.319093,7.437005,7.978353,8.343505,8.682496,8.899382,9.102513,9.345083,0.0,8.38,357.0
14,9.574952,9.709616,9.572842,9.43764,9.250143,9.162941,9.186951,9.315054,9.560187,9.83729,0.0,8.66,357.0
15,9.914122,9.992252,10.079969,10.226149,10.262033,10.361944,10.268748,10.103015,10.018582,9.990791,0.0,8.83,357.0
16,9.92102,9.69751,9.745165,9.933164,9.867747,9.942351,9.83436,9.491603,9.351731,9.202183,0.0,8.44,357.0
17,9.059792,8.964405,8.873076,8.710719,8.553268,8.385594,8.142111,7.87423,7.590527,7.339651,0.0,7.55,357.0
18,6.973973,6.533326,6.063076,5.620291,4.974124,3.850407,3.767427,3.656965,3.602485,3.57218,0.0,5.99,357.0
19,3.489543,3.380906,3.271435,3.21513,3.130251,3.076188,3.050309,2.997246,2.913775,2.858304,0.0,4.66,357.0
20,2.828,2.856529,2.858058,2.829096,2.80495,2.804654,2.776174,2.775703,2.752066,2.751761,0.0,4.44,357.0
21,2.723291,2.69382,2.693357,2.669711,2.639916,2.586769,2.508132,2.476994,2.505523,2.478052,0.0,3.94,357.0
22,2.477581,2.478119,2.454473,2.532843,2.643393,2.621589,2.592284,2.591813,2.592342,2.646963,0.0,4.44,357.0
23,2.730567,2.679855,2.679459,3.889991,4.528208,5.161002,4.920968,5.24557,5.735763,6.188386,0.0,5.27,357.0
24,6.855184,7.513827,8.20206,8.768243,9.12007,9.5197,9.809003,10.062293,10.367988,10.486682,0.0,9.1,357.0
25,10.63628,10.664156,10.814418,10.880012,10.762702,10.839084,11.006136,11.003524,11.011765,10.951174,0.0,9.33,357.0
26,10.735845,10.19333,9.855808,9.546507,9.139314,8.950037,9.064342,9.035827,8.910431,8.899378,0.0,8.88,357.0
27,8.769528,8.572832,8.111398,7.628484,7.0901,6.777539,6.70217,6.982892,7.3172,7.548283,0.0,5.99,357.0
28,7.557872,7.590466,7.664473,7.886042,8.104267,8.249887,8.485773,9.085967,9.798174,10.384112,1.0,8.88,357.0
29,10.69842,10.857254,10.96494,11.177438,11.326919,11.258112,10.981705,10.712743,10.586392,10.276411,1.0,9.6,357.0
30,10.026414,9.780474,9.230987,8.695263,8.14752,7.639427,7.194149,6.848095,6.614147,6.648559,1.0,6.55,357.0
31,6.661388,6.497473,6.328967,6.269463,6.162927,6.295315,6.514315,6.683293,6.809522,7.121994,1.0,6.72,357.0
32,7.473509,7.707202,7.86274,7.971279,7.783417,7.574949,7.531627,7.430533,7.306384,7.205574,1.0,7.44,357.0
33,7.423401,7.536982,7.546074,7.600974,7.421469,6.810212,6.138742,5.467849,4.059867,4.036041,1.0,6.27,357.0
34,4.010098,3.959463,3.907995,4.920693,5.51726,5.50269,5.300489,5.120314,4.546342,4.490488,1.0,5.5,357.0
35,4.510672,4.670802,4.959572,5.268618,5.787341,6.095634,6.291519,6.469743,6.520712,6.423527,1.0,6.27,357.0
36,6.277238,6.280765,6.295944,6.302729,6.475674,6.707288,6.926381,7.233382,7.399862,7.363429,1.0,6.61,357.0
37,7.44152,7.492389,7.455745,7.431716,7.526808,7.748158,7.767977,7.920908,8.09233,8.223513,1.0,7.49,357.0
38,8.431317,8.874048,9.226687,9.21213,9.352746,9.40468,9.310852,9.024744,8.69002,8.422174,1.0,7.55,357.0
39,8.293173,8.584858,9.019991,9.018949,9.313788,8.801727,8.039013,7.31363,6.432259,5.491316,1.0,7.33,357.0
40,4.470453,4.329234,4.625623,4.952129,4.621756,4.888299,3.282287,3.366548,3.317107,3.856705,1.0,4.61,357.0
41,4.475203,4.823997,5.389549,6.05558,6.503451,7.167998,7.715886,8.179505,8.469627,8.800012,1.0,7.1,357.0
42,9.038818,9.180373,9.285907,9.454193,9.703927,9.851013,10.143437,10.500532,10.693329,11.117895,1.0,9.49,357.0
43,11.718918,11.634308,11.601607,11.597099,11.47495,11.353838,11.362877,11.296313,11.087055,10.926905,1.0,10.6,357.0
